Instance;RealSolution;Execution;InitialMethod;NumGroupsTEC;TimeTEC;GapTEC;NumGroupsTT;TimeTT;GapTT;TimeTT_TEC;GapTT_TEC;InitialCostFunctions;Algorithm;RunTimeSec;Hipervolume;NumParetoSolutions;CostFunctions;Solutions
instance10_66;497.94 367758.51;0;MILP;4;0.012386322;0;8;1.729738235;0;0.276262283;0;95.51 359626.98|53.87 359944.53;MOGVNS_FI;990;0.71;2;82.27 359626.98|42.99 359944.53;0,1,2,3,4,8,21,24,27,13,14,16,17,18,19,20,23,25,26,30,5,6,7,9,10,11,12,15,63,47,46,65,50,62,64,53,54,55,56,57,58,59,49,61,48,51,52,60,43,45,42,44,40,36,22,28,29,31,32,33,34,35,37,38,39,41|0,1,2,3,4,8,21,24,27,5,6,7,9,10,11,12,15,13,14,16,17,18,19,20,23,25,26,30,36,40,42,43,44,45,63,47,46,65,50,62,61,53,54,55,56,57,58,59,48,64,49,51,52,60,32,33,34,35,37,38,39,41,22,28,29,31
instance10_66;497.94 367758.51;1;MILP;4;0.012386322;0;8;1.729738235;0;0.276262283;0;95.51 359626.98|53.87 359944.53;MOGVNS_FI;994;0.71;2;42.99 359944.53|82.27 359626.98;0,1,2,3,4,8,21,24,27,5,6,7,9,10,11,12,15,13,14,16,17,18,19,20,23,25,26,30,36,40,42,43,44,45,63,47,46,65,50,62,61,53,54,55,56,57,58,59,48,64,49,51,52,60,32,33,34,35,37,38,39,41,22,28,29,31|0,1,2,3,4,8,21,24,27,13,14,16,17,18,19,20,23,25,26,30,5,6,7,9,10,11,12,15,63,47,46,65,50,62,64,53,54,55,56,57,58,59,49,61,48,51,52,60,43,45,42,44,40,36,22,28,29,31,32,33,34,35,37,38,39,41
instance10_66;497.94 367758.51;2;MILP;4;0.012386322;0;8;1.729738235;0;0.276262283;0;95.51 359626.98|53.87 359944.53;MOGVNS_FI;996;0.71;2;42.99 359944.53|82.27 359626.98;0,1,2,3,4,8,21,24,27,5,6,7,9,10,11,12,15,13,14,16,17,18,19,20,23,25,26,30,36,40,42,43,44,45,63,47,46,65,50,62,61,53,54,55,56,57,58,59,48,64,49,51,52,60,32,33,34,35,37,38,39,41,22,28,29,31|0,1,2,3,4,8,21,24,27,13,14,16,17,18,19,20,23,25,26,30,5,6,7,9,10,11,12,15,63,47,46,65,50,62,64,53,54,55,56,57,58,59,49,61,48,51,52,60,43,45,42,44,40,36,22,28,29,31,32,33,34,35,37,38,39,41
instance10_66;497.94 367758.51;3;MILP;4;0.012386322;0;8;1.729738235;0;0.276262283;0;95.51 359626.98|53.87 359944.53;MOGVNS_FI;991;0.71;2;82.27 359626.98|42.99 359944.53;0,1,2,3,4,8,21,24,27,13,14,16,17,18,19,20,23,25,26,30,5,6,7,9,10,11,12,15,63,47,46,65,50,62,64,53,54,55,56,57,58,59,49,61,48,51,52,60,43,45,42,44,40,36,22,28,29,31,32,33,34,35,37,38,39,41|0,1,2,3,4,8,21,24,27,5,6,7,9,10,11,12,15,13,14,16,17,18,19,20,23,25,26,30,36,40,42,43,44,45,63,47,46,65,50,62,61,53,54,55,56,57,58,59,48,64,49,51,52,60,32,33,34,35,37,38,39,41,22,28,29,31
instance10_66;497.94 367758.51;4;MILP;4;0.012386322;0;8;1.729738235;0;0.276262283;0;95.51 359626.98|53.87 359944.53;MOGVNS_FI;991;0.71;2;42.99 359944.53|82.27 359626.98;0,1,2,3,4,8,21,24,27,5,6,7,9,10,11,12,15,13,14,16,17,18,19,20,23,25,26,30,36,40,42,43,44,45,63,47,46,65,50,62,61,53,54,55,56,57,58,59,48,64,49,51,52,60,32,33,34,35,37,38,39,41,22,28,29,31|0,1,2,3,4,8,21,24,27,13,14,16,17,18,19,20,23,25,26,30,5,6,7,9,10,11,12,15,63,47,46,65,50,62,64,53,54,55,56,57,58,59,49,61,48,51,52,60,43,45,42,44,40,36,22,28,29,31,32,33,34,35,37,38,39,41
instance10_66;497.94 367758.51;5;MILP;4;0.012386322;0;8;1.729738235;0;0.276262283;0;95.51 359626.98|53.87 359944.53;MOGVNS_FI;993;0.71;2;82.27 359626.98|42.99 359944.53;0,1,2,3,4,8,21,24,27,13,14,16,17,18,19,20,23,25,26,30,5,6,7,9,10,11,12,15,63,47,46,65,50,62,64,53,54,55,56,57,58,59,49,61,48,51,52,60,43,45,42,44,40,36,22,28,29,31,32,33,34,35,37,38,39,41|0,1,2,3,4,8,21,24,27,5,6,7,9,10,11,12,15,13,14,16,17,18,19,20,23,25,26,30,36,40,42,43,44,45,63,47,46,65,50,62,61,53,54,55,56,57,58,59,48,64,49,51,52,60,32,33,34,35,37,38,39,41,22,28,29,31
instance10_66;497.94 367758.51;6;MILP;4;0.012386322;0;8;1.729738235;0;0.276262283;0;95.51 359626.98|53.87 359944.53;MOGVNS_FI;990;0.71;2;82.27 359626.98|42.99 359944.53;0,1,2,3,4,8,21,24,27,13,14,16,17,18,19,20,23,25,26,30,5,6,7,9,10,11,12,15,63,47,46,65,50,62,64,53,54,55,56,57,58,59,49,61,48,51,52,60,43,45,42,44,40,36,22,28,29,31,32,33,34,35,37,38,39,41|0,1,2,3,4,8,21,24,27,5,6,7,9,10,11,12,15,13,14,16,17,18,19,20,23,25,26,30,36,40,42,43,44,45,63,47,46,65,50,62,61,53,54,55,56,57,58,59,48,64,49,51,52,60,32,33,34,35,37,38,39,41,22,28,29,31
instance10_66;497.94 367758.51;7;MILP;4;0.012386322;0;8;1.729738235;0;0.276262283;0;95.51 359626.98|53.87 359944.53;MOGVNS_FI;990;0.71;2;82.27 359626.98|42.99 359944.53;0,1,2,3,4,8,21,24,27,13,14,16,17,18,19,20,23,25,26,30,5,6,7,9,10,11,12,15,63,47,46,65,50,62,64,53,54,55,56,57,58,59,49,61,48,51,52,60,43,45,42,44,40,36,22,28,29,31,32,33,34,35,37,38,39,41|0,1,2,3,4,8,21,24,27,5,6,7,9,10,11,12,15,13,14,16,17,18,19,20,23,25,26,30,36,40,42,43,44,45,63,47,46,65,50,62,61,53,54,55,56,57,58,59,48,64,49,51,52,60,32,33,34,35,37,38,39,41,22,28,29,31
instance10_66;497.94 367758.51;8;MILP;4;0.012386322;0;8;1.729738235;0;0.276262283;0;95.51 359626.98|53.87 359944.53;MOGVNS_FI;994;0.71;2;82.27 359626.98|42.99 359944.53;0,1,2,3,4,8,21,24,27,13,14,16,17,18,19,20,23,25,26,30,5,6,7,9,10,11,12,15,63,47,46,65,50,62,64,53,54,55,56,57,58,59,49,61,48,51,52,60,43,45,42,44,40,36,22,28,29,31,32,33,34,35,37,38,39,41|0,1,2,3,4,8,21,24,27,5,6,7,9,10,11,12,15,13,14,16,17,18,19,20,23,25,26,30,36,40,42,43,44,45,63,47,46,65,50,62,61,53,54,55,56,57,58,59,48,64,49,51,52,60,32,33,34,35,37,38,39,41,22,28,29,31
instance10_66;497.94 367758.51;9;MILP;4;0.012386322;0;8;1.729738235;0;0.276262283;0;95.51 359626.98|53.87 359944.53;MOGVNS_FI;998;0.71;2;42.99 359944.53|82.27 359626.98;0,1,2,3,4,8,21,24,27,5,6,7,9,10,11,12,15,13,14,16,17,18,19,20,23,25,26,30,36,40,42,43,44,45,63,47,46,65,50,62,61,53,54,55,56,57,58,59,48,64,49,51,52,60,32,33,34,35,37,38,39,41,22,28,29,31|0,1,2,3,4,8,21,24,27,13,14,16,17,18,19,20,23,25,26,30,5,6,7,9,10,11,12,15,63,47,46,65,50,62,64,53,54,55,56,57,58,59,49,61,48,51,52,60,43,45,42,44,40,36,22,28,29,31,32,33,34,35,37,38,39,41
