Instance;RealSolution;Execution;InitialMethod;NumGroupsTEC;TimeTEC;GapTEC;NumGroupsTT;TimeTT;GapTT;TimeTT_TEC;GapTT_TEC;InitialCostFunctions;Algorithm;RunTimeSec;Hipervolume;NumParetoSolutions;CostFunctions;Solutions
instance3_47;724.25 336974.34;0;MILP;3;0.038011551;0;5;0.047872543;0;0.044118881;0;622.42 330888.92|418.35 332842.48;MOGVNS_FI;710;0.21;2;361.58 332842.48|551.37 330888.92;30,28,15,29,24,26,43,12,13,22,6,3,34,2,23,1,0,14,32,18,25,20,5,17,33,19,16,21,4,27,36,39,44,45,31,35,37,38,40,41,42,46,7,8,9,10,11|9,11,7,10,8,28,15,30,13,29,12,24,26,43,6,22,3,34,2,0,23,1,14,32,18,25,20,5,17,33,19,16,21,4,31,27,36,39,44,45,35,37,38,40,41,42,46
instance3_47;724.25 336974.34;1;MILP;3;0.038011551;0;5;0.047872543;0;0.044118881;0;622.42 330888.92|418.35 332842.48;MOGVNS_FI;705;0.21;2;551.37 330888.92|361.58 332842.48;9,11,7,10,8,28,15,30,13,29,12,24,26,43,6,22,3,34,2,0,23,1,14,32,18,25,20,5,17,33,19,16,21,4,31,27,36,39,44,45,35,37,38,40,41,42,46|30,28,15,29,24,26,43,12,13,22,6,3,34,2,23,1,0,14,32,18,25,20,5,17,33,19,16,21,4,27,36,39,44,45,31,35,37,38,40,41,42,46,7,8,9,10,11
instance3_47;724.25 336974.34;2;MILP;3;0.038011551;0;5;0.047872543;0;0.044118881;0;622.42 330888.92|418.35 332842.48;MOGVNS_FI;707;0.21;2;361.58 332842.48|551.37 330888.92;30,28,15,29,24,26,43,12,13,22,6,3,34,2,23,1,0,14,32,18,25,20,5,17,33,19,16,21,4,27,36,39,44,45,31,35,37,38,40,41,42,46,7,8,9,10,11|9,11,7,10,8,28,15,30,13,29,12,24,26,43,6,22,3,34,2,0,23,1,14,32,18,25,20,5,17,33,19,16,21,4,31,27,36,39,44,45,35,37,38,40,41,42,46
instance3_47;724.25 336974.34;3;MILP;3;0.038011551;0;5;0.047872543;0;0.044118881;0;622.42 330888.92|418.35 332842.48;MOGVNS_FI;705;0.21;2;551.37 330888.92|361.58 332842.48;9,11,7,10,8,28,15,30,13,29,12,24,26,43,6,22,3,34,2,0,23,1,14,32,18,25,20,5,17,33,19,16,21,4,31,27,36,39,44,45,35,37,38,40,41,42,46|30,28,15,29,24,26,43,12,13,22,6,3,34,2,23,1,0,14,32,18,25,20,5,17,33,19,16,21,4,27,36,39,44,45,31,35,37,38,40,41,42,46,7,8,9,10,11
instance3_47;724.25 336974.34;4;MILP;3;0.038011551;0;5;0.047872543;0;0.044118881;0;622.42 330888.92|418.35 332842.48;MOGVNS_FI;706;0.21;2;361.58 332842.48|551.37 330888.92;30,28,15,29,24,26,43,12,13,22,6,3,34,2,23,1,0,14,32,18,25,20,5,17,33,19,16,21,4,27,36,39,44,45,31,35,37,38,40,41,42,46,7,8,9,10,11|9,11,7,10,8,28,15,30,13,29,12,24,26,43,6,22,3,34,2,0,23,1,14,32,18,25,20,5,17,33,19,16,21,4,31,27,36,39,44,45,35,37,38,40,41,42,46
instance3_47;724.25 336974.34;5;MILP;3;0.038011551;0;5;0.047872543;0;0.044118881;0;622.42 330888.92|418.35 332842.48;MOGVNS_FI;706;0.21;2;361.58 332842.48|551.37 330888.92;30,28,15,29,24,26,43,12,13,22,6,3,34,2,23,1,0,14,32,18,25,20,5,17,33,19,16,21,4,27,36,39,44,45,31,35,37,38,40,41,42,46,7,8,9,10,11|9,11,7,10,8,28,15,30,13,29,12,24,26,43,6,22,3,34,2,0,23,1,14,32,18,25,20,5,17,33,19,16,21,4,31,27,36,39,44,45,35,37,38,40,41,42,46
instance3_47;724.25 336974.34;6;MILP;3;0.038011551;0;5;0.047872543;0;0.044118881;0;622.42 330888.92|418.35 332842.48;MOGVNS_FI;705;0.21;2;361.58 332842.48|551.37 330888.92;30,28,15,29,24,26,43,12,13,22,6,3,34,2,23,1,0,14,32,18,25,20,5,17,33,19,16,21,4,27,36,39,44,45,31,35,37,38,40,41,42,46,7,8,9,10,11|9,11,7,10,8,28,15,30,13,29,12,24,26,43,6,22,3,34,2,0,23,1,14,32,18,25,20,5,17,33,19,16,21,4,31,27,36,39,44,45,35,37,38,40,41,42,46
instance3_47;724.25 336974.34;7;MILP;3;0.038011551;0;5;0.047872543;0;0.044118881;0;622.42 330888.92|418.35 332842.48;MOGVNS_FI;705;0.21;2;361.58 332842.48|551.37 330888.92;30,28,15,29,24,26,43,12,13,22,6,3,34,2,23,1,0,14,32,18,25,20,5,17,33,19,16,21,4,27,36,39,44,45,31,35,37,38,40,41,42,46,7,8,9,10,11|9,11,7,10,8,28,15,30,13,29,12,24,26,43,6,22,3,34,2,0,23,1,14,32,18,25,20,5,17,33,19,16,21,4,31,27,36,39,44,45,35,37,38,40,41,42,46
instance3_47;724.25 336974.34;8;MILP;3;0.038011551;0;5;0.047872543;0;0.044118881;0;622.42 330888.92|418.35 332842.48;MOGVNS_FI;712;0.21;2;551.37 330888.92|361.58 332842.48;9,11,7,10,8,28,15,30,13,29,12,24,26,43,6,22,3,34,2,0,23,1,14,32,18,25,20,5,17,33,19,16,21,4,31,27,36,39,44,45,35,37,38,40,41,42,46|30,28,15,29,24,26,43,12,13,22,6,3,34,2,23,1,0,14,32,18,25,20,5,17,33,19,16,21,4,27,36,39,44,45,31,35,37,38,40,41,42,46,7,8,9,10,11
instance3_47;724.25 336974.34;9;MILP;3;0.038011551;0;5;0.047872543;0;0.044118881;0;622.42 330888.92|418.35 332842.48;MOGVNS_FI;705;0.21;2;551.37 330888.92|361.58 332842.48;9,11,7,10,8,28,15,30,13,29,12,24,26,43,6,22,3,34,2,0,23,1,14,32,18,25,20,5,17,33,19,16,21,4,31,27,36,39,44,45,35,37,38,40,41,42,46|30,28,15,29,24,26,43,12,13,22,6,3,34,2,23,1,0,14,32,18,25,20,5,17,33,19,16,21,4,27,36,39,44,45,31,35,37,38,40,41,42,46,7,8,9,10,11
instance3_47;724.25 336974.34;10;MILP;3;0.038011551;0;5;0.047872543;0;0.044118881;0;622.42 330888.92|418.35 332842.48;MOGVNS_FI;705;0.21;2;361.58 332842.48|551.37 330888.92;30,28,15,29,24,26,43,12,13,22,6,3,34,2,23,1,0,14,32,18,25,20,5,17,33,19,16,21,4,27,36,39,44,45,31,35,37,38,40,41,42,46,7,8,9,10,11|9,11,7,10,8,28,15,30,13,29,12,24,26,43,6,22,3,34,2,0,23,1,14,32,18,25,20,5,17,33,19,16,21,4,31,27,36,39,44,45,35,37,38,40,41,42,46
